account_number,account_type,branch_code,branch_name,case_status,case_summary,closed_date,closing_balance,compensation_paid,complaint_type,customer_address,customer_email,customer_id,customer_name,customer_phone,dispute_amount,dispute_type,doc_id,doc_type,filed_date,priority,processed_date,request_date,request_status,request_type,resolution,rm_email,rm_id,rm_name,s3_path,sort_code,statement_date
34332003,Premier,BR006,Bristol,,"Monthly Premier account statement. Closing balance £10,119.93.",,10119.93,,,"0 Kate locks, Juneside, S2A 7TS",lawrencemiles@example.net,CUST00038,Frederick Pearson-Webster,(0116)4960522,,,STMT00328,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2024/11/STMT00328.pdf,88-19-68,2024-11-29
16697848,Current,BR007,Cardiff,,"Monthly Current account statement. Closing balance £24,352.98.",,24352.98,,,"Studio 67, Lee rue, McDonaldmouth, DT3X 5GB",brenda41@example.com,CUST00009,Dr Sharon Jones,(0909) 8790528,,,STMT00329,eStatement,,,,,,,,isabella.rossi@securebankplc.com,RM020,Isabella Rossi,s3://banking-docs-poc-qahftr/estatements/2024/11/STMT00329.pdf,97-24-97,2024-11-23
84271094,Premier,BR001,London City,,"Monthly Premier account statement. Closing balance £37,808.01.",,37808.01,,,"8 Gemma rapid, Charlesland, DD1A 0SJ",gary02@example.org,CUST00059,Ross Bailey,+441174960914,,,STMT00330,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2026/03/STMT00330.pdf,71-66-53,2026-03-07
04505331,Business Current,BR007,Cardiff,,"Monthly Business Current account statement. Closing balance £30,620.60.",,30620.6,,,"868 Hill vista, Rickyburgh, HX6E 1EJ",nwright@example.com,CUST00029,Damian Pearson,+441144960254,,,STMT00331,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00331.pdf,81-62-89,2025-01-12
08317278,ISA,BR009,Liverpool,,"Monthly ISA account statement. Closing balance £26,182.01.",,26182.01,,,"Flat 03O, Hollie mountains, Francescabury, N5F 6ST",julia61@example.net,CUST00040,Dr Glen Campbell,01214960724,,,STMT00332,eStatement,,,,,,,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/estatements/2024/11/STMT00332.pdf,86-50-66,2024-11-18
95931034,Current,BR009,Liverpool,,"Monthly Current account statement. Closing balance £40,088.37.",,40088.37,,,"Studio 8, James island, Junemouth, WS53 0LG",natasha17@example.net,CUST00004,Angela Jackson,(0118)4960554,,,STMT00333,eStatement,,,,,,,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/estatements/2025/05/STMT00333.pdf,39-22-58,2025-05-12
00330923,Savings,BR004,Edinburgh,,"Monthly Savings account statement. Closing balance £38,728.00.",,38728.0,,,"Flat 69, Khan plaza, West Harriet, L1S 5NB",emily97@example.org,CUST00048,Francesca Lucas,(0141) 4960004,,,STMT00334,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2024/08/STMT00334.pdf,70-95-24,2024-08-25
14586850,Current,BR006,Bristol,,"Monthly Current account statement. Closing balance £16,835.49.",,16835.49,,,"89 Edwards creek, Daviestown, B2 2NA",robertsrosemary@example.net,CUST00032,Tracy Wilkinson-Davison,+44(0)1632 960235,,,STMT00335,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2024/07/STMT00335.pdf,43-32-84,2024-07-26
62473178,Current,BR008,Glasgow,,"Monthly Current account statement. Closing balance £48,452.11.",,48452.11,,,"61 Maria ports, Lake Marilynburgh, SP3 4SG",duncanarmstrong@example.com,CUST00018,Lisa Lawrence,+44(0)1632 960 827,,,STMT00336,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2024/10/STMT00336.pdf,16-93-79,2024-10-13
62849877,Premier,BR008,Glasgow,,"Monthly Premier account statement. Closing balance £34,655.84.",,34655.84,,,"262 Davis trail, South Irene, PA0Y 4QQ",patriciabrown@example.org,CUST00052,Miss Catherine Shaw,(0113) 496 0142,,,STMT00337,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2024/11/STMT00337.pdf,85-44-51,2024-11-21
67010651,Savings,BR006,Bristol,,"Monthly Savings account statement. Closing balance £13,832.44.",,13832.44,,,"Studio 8, O'Neill common, Bradleytown, N89 1ER",kwilkinson@example.com,CUST00017,Callum Pritchard-Fletcher,(0191) 496 0585,,,STMT00338,eStatement,,,,,,,,zoe.nakamura@securebankplc.com,RM014,Zoe Nakamura,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00338.pdf,34-34-78,2025-01-07
99016272,Current,BR001,London City,,"Monthly Current account statement. Closing balance £13,468.97.",,13468.97,,,"Flat 46k, Campbell junction, Port Rosemarychester, DE87 6LD",kathleenjones@example.org,CUST00046,Nathan Sanderson,(0808)1570938,,,STMT00339,eStatement,,,,,,,,liam.fitzgerald@securebankplc.com,RM013,Liam Fitzgerald,s3://banking-docs-poc-qahftr/estatements/2024/09/STMT00339.pdf,43-58-51,2024-09-02
73375433,Current,BR007,Cardiff,,"Monthly Current account statement. Closing balance £18,089.51.",,18089.51,,,"Studio 2, Leah loop, Johnsonport, G7T 2YS",brenda28@example.com,CUST00031,Kathryn Shah,+44(0)117 496 0843,,,STMT00340,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2025/08/STMT00340.pdf,94-34-61,2025-08-25
66319314,ISA,BR005,Leeds,,"Monthly ISA account statement. Closing balance £22,441.61.",,22441.61,,,"893 Jones crest, East Diane, E3A 9GY",brownwendy@example.com,CUST00050,Adrian Davey,+44(0)808 1570942,,,STMT00341,eStatement,,,,,,,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/estatements/2025/08/STMT00341.pdf,25-82-15,2025-08-26
00330923,Savings,BR004,Edinburgh,,"Monthly Savings account statement. Closing balance £30,955.24.",,30955.24,,,"Flat 69, Khan plaza, West Harriet, L1S 5NB",emily97@example.org,CUST00048,Francesca Lucas,(0141) 4960004,,,STMT00342,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2025/10/STMT00342.pdf,70-95-24,2025-10-01
31665876,Current,BR007,Cardiff,,"Monthly Current account statement. Closing balance £35,339.03.",,35339.03,,,"03 French walks, East Janice, E05 3RJ",tross@example.net,CUST00043,Miss Kimberley Robinson,(0191) 496 0369,,,STMT00343,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2026/01/STMT00343.pdf,36-63-59,2026-01-29
09788208,Current,BR006,Bristol,,"Monthly Current account statement. Closing balance £25,246.36.",,25246.36,,,"46 George walks, Port Peter, NG03 2JW",robertgrant@example.org,CUST00021,Elliot Williams,0141 496 0539,,,STMT00344,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2026/01/STMT00344.pdf,33-18-86,2026-01-12
24896383,Business Current,BR008,Glasgow,,"Monthly Business Current account statement. Closing balance £44,637.96.",,44637.96,,,"2 Carter lane, Allenland, FY2M 9AU",dorothymurray@example.org,CUST00013,Ms Dorothy Burns,+44141 496 0933,,,STMT00345,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2025/09/STMT00345.pdf,61-95-93,2025-09-22
22602563,Business Current,BR003,Birmingham,,"Monthly Business Current account statement. Closing balance £50,058.30.",,50058.3,,,"5 Colin tunnel, Hazelshire, BS92 9UW",dylanreid@example.com,CUST00030,Mohamed Ahmed,(0121) 4960087,,,STMT00346,eStatement,,,,,,,,rachel.o'brien@securebankplc.com,RM008,Rachel O'Brien,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00346.pdf,30-99-23,2025-01-09
57885685,Business Current,BR005,Leeds,,"Monthly Business Current account statement. Closing balance £34,519.01.",,34519.01,,,"Flat 84, Hughes green, Lake Matthew, W7D 3DG",uford@example.com,CUST00056,Marcus Walker,+44(0)29 2018730,,,STMT00347,eStatement,,,,,,,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/estatements/2024/06/STMT00347.pdf,99-68-44,2024-06-22
29973763,Current,BR004,Edinburgh,,"Monthly Current account statement. Closing balance £40,925.47.",,40925.47,,,"609 Price crescent, North Joanneside, HP84 0EX",antonyjones@example.com,CUST00016,Leah Kay,+44(0)118 496 0897,,,STMT00348,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2024/07/STMT00348.pdf,22-94-65,2024-07-16
68011280,Business Current,BR008,Glasgow,,"Monthly Business Current account statement. Closing balance £15,885.48.",,15885.48,,,"9 Graeme throughway, Jonesmouth, TS6 3LX",terence80@example.org,CUST00028,Dominic Harvey,+441632 960888,,,STMT00349,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2025/07/STMT00349.pdf,84-80-28,2025-07-10
24896383,Business Current,BR008,Glasgow,,"Monthly Business Current account statement. Closing balance £10,944.84.",,10944.84,,,"2 Carter lane, Allenland, FY2M 9AU",dorothymurray@example.org,CUST00013,Ms Dorothy Burns,+44141 496 0933,,,STMT00350,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2025/07/STMT00350.pdf,61-95-93,2025-07-27
40164005,Savings,BR009,Liverpool,,"Monthly Savings account statement. Closing balance £41,710.56.",,41710.56,,,"080 Lewis route, Port Sara, G5G 7RZ",browneileen@example.net,CUST00027,Maria Forster,0909 879 0429,,,STMT00351,eStatement,,,,,,,,amelia.singh@securebankplc.com,RM016,Amelia Singh,s3://banking-docs-poc-qahftr/estatements/2025/10/STMT00351.pdf,91-43-30,2025-10-06
24896383,Business Current,BR008,Glasgow,,"Monthly Business Current account statement. Closing balance £34,530.44.",,34530.44,,,"2 Carter lane, Allenland, FY2M 9AU",dorothymurray@example.org,CUST00013,Ms Dorothy Burns,+44141 496 0933,,,STMT00352,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2024/12/STMT00352.pdf,61-95-93,2024-12-22
68011280,Business Current,BR008,Glasgow,,"Monthly Business Current account statement. Closing balance £36,120.62.",,36120.62,,,"9 Graeme throughway, Jonesmouth, TS6 3LX",terence80@example.org,CUST00028,Dominic Harvey,+441632 960888,,,STMT00353,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2026/02/STMT00353.pdf,84-80-28,2026-02-05
29973763,Current,BR004,Edinburgh,,"Monthly Current account statement. Closing balance £23,697.56.",,23697.56,,,"609 Price crescent, North Joanneside, HP84 0EX",antonyjones@example.com,CUST00016,Leah Kay,+44(0)118 496 0897,,,STMT00354,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2025/11/STMT00354.pdf,22-94-65,2025-11-02
37940265,Business Current,BR009,Liverpool,,"Monthly Business Current account statement. Closing balance £9,129.88.",,9129.88,,,"04 Howard land, Port Leeview, N5C 3RF",rachelkelly@example.org,CUST00002,Nigel Rose,+44151 4960869,,,STMT00355,eStatement,,,,,,,,zoe.nakamura@securebankplc.com,RM014,Zoe Nakamura,s3://banking-docs-poc-qahftr/estatements/2025/02/STMT00355.pdf,29-37-53,2025-02-14
00330923,Savings,BR004,Edinburgh,,"Monthly Savings account statement. Closing balance £35,143.72.",,35143.72,,,"Flat 69, Khan plaza, West Harriet, L1S 5NB",emily97@example.org,CUST00048,Francesca Lucas,(0141) 4960004,,,STMT00356,eStatement,,,,,,,,mohammed.al-rashid@securebankplc.com,RM003,Mohammed Al-Rashid,s3://banking-docs-poc-qahftr/estatements/2024/07/STMT00356.pdf,70-95-24,2024-07-09
84271094,Premier,BR001,London City,,"Monthly Premier account statement. Closing balance £9,020.47.",,9020.47,,,"8 Gemma rapid, Charlesland, DD1A 0SJ",gary02@example.org,CUST00059,Ross Bailey,+441174960914,,,STMT00357,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2025/02/STMT00357.pdf,71-66-53,2025-02-27
84271094,Premier,BR001,London City,,"Monthly Premier account statement. Closing balance £15,774.70.",,15774.7,,,"8 Gemma rapid, Charlesland, DD1A 0SJ",gary02@example.org,CUST00059,Ross Bailey,+441174960914,,,STMT00358,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2024/09/STMT00358.pdf,71-66-53,2024-09-08
84271094,Premier,BR001,London City,,"Monthly Premier account statement. Closing balance £20,517.16.",,20517.16,,,"8 Gemma rapid, Charlesland, DD1A 0SJ",gary02@example.org,CUST00059,Ross Bailey,+441174960914,,,STMT00359,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2025/11/STMT00359.pdf,71-66-53,2025-11-26
04505331,Business Current,BR007,Cardiff,,"Monthly Business Current account statement. Closing balance £48,387.32.",,48387.32,,,"868 Hill vista, Rickyburgh, HX6E 1EJ",nwright@example.com,CUST00029,Damian Pearson,+441144960254,,,STMT00360,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2025/03/STMT00360.pdf,81-62-89,2025-03-03
51462704,ISA,BR009,Liverpool,,"Monthly ISA account statement. Closing balance £6,455.36.",,6455.36,,,"912 Davis landing, Annetown, IM38 7QB",charlene31@example.net,CUST00010,Wayne Wood,(0131) 4960642,,,STMT00361,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2026/03/STMT00361.pdf,32-74-23,2026-03-11
83777014,Savings,BR007,Cardiff,,"Monthly Savings account statement. Closing balance £42,931.10.",,42931.1,,,"Flat 40w, Davies tunnel, Lake Edwardshire, SM29 6NX",melissa67@example.net,CUST00055,Trevor Mills,01314960541,,,STMT00362,eStatement,,,,,,,,amelia.singh@securebankplc.com,RM016,Amelia Singh,s3://banking-docs-poc-qahftr/estatements/2025/06/STMT00362.pdf,61-98-41,2025-06-17
95931034,Current,BR009,Liverpool,,"Monthly Current account statement. Closing balance £29,267.07.",,29267.07,,,"Studio 8, James island, Junemouth, WS53 0LG",natasha17@example.net,CUST00004,Angela Jackson,(0118)4960554,,,STMT00363,eStatement,,,,,,,,aisha.patel@securebankplc.com,RM010,Aisha Patel,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00363.pdf,39-22-58,2025-01-02
68727743,Business Current,BR010,Sheffield,,"Monthly Business Current account statement. Closing balance £9,972.13.",,9972.13,,,"6 Lydia branch, Hayleyborough, S5 9ZS",andreadavies@example.com,CUST00041,Jade Elliott-Adams,+44(0)113 4960408,,,STMT00364,eStatement,,,,,,,,robert.blackwood@securebankplc.com,RM017,Robert Blackwood,s3://banking-docs-poc-qahftr/estatements/2024/06/STMT00364.pdf,76-72-90,2024-06-20
54353462,Business Current,BR010,Sheffield,,"Monthly Business Current account statement. Closing balance £17,293.31.",,17293.31,,,"367 Watkins spring, West Scottberg, BH84 0YS",joanlittle@example.net,CUST00023,Terry Stephens-Turner,+44(0)306 9990092,,,STMT00365,eStatement,,,,,,,,robert.blackwood@securebankplc.com,RM017,Robert Blackwood,s3://banking-docs-poc-qahftr/estatements/2024/10/STMT00365.pdf,68-50-19,2024-10-15
31351823,Savings,BR005,Leeds,,"Monthly Savings account statement. Closing balance £12,154.35.",,12154.35,,,"81 Wilson club, Douglasmouth, IV2B 6PW",zcollins@example.com,CUST00057,Mathew Little,+44(0)8081570161,,,STMT00366,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2024/08/STMT00366.pdf,71-45-85,2024-08-09
65185067,Current,BR006,Bristol,,"Monthly Current account statement. Closing balance £12,697.55.",,12697.55,,,"Flat 29J, Price ramp, South Sam, W3 9GT",chloe20@example.org,CUST00051,Rachael Farmer,+44909 8790358,,,STMT00367,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2025/03/STMT00367.pdf,65-56-91,2025-03-30
55646417,Current,BR004,Edinburgh,,"Monthly Current account statement. Closing balance £6,074.57.",,6074.57,,,"Flat 16, Garry views, Hunterton, DL17 9AL",stanleyrebecca@example.com,CUST00047,Miss Abbie Hart,+441914960529,,,STMT00368,eStatement,,,,,,,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00368.pdf,79-16-54,2025-01-24
31351823,Savings,BR005,Leeds,,"Monthly Savings account statement. Closing balance £21,704.22.",,21704.22,,,"81 Wilson club, Douglasmouth, IV2B 6PW",zcollins@example.com,CUST00057,Mathew Little,+44(0)8081570161,,,STMT00369,eStatement,,,,,,,,carlos.mendez@securebankplc.com,RM009,Carlos Mendez,s3://banking-docs-poc-qahftr/estatements/2024/08/STMT00369.pdf,71-45-85,2024-08-03
62849877,Premier,BR008,Glasgow,,"Monthly Premier account statement. Closing balance £39,103.46.",,39103.46,,,"262 Davis trail, South Irene, PA0Y 4QQ",patriciabrown@example.org,CUST00052,Miss Catherine Shaw,(0113) 496 0142,,,STMT00370,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2025/07/STMT00370.pdf,85-44-51,2025-07-08
31665876,Current,BR007,Cardiff,,"Monthly Current account statement. Closing balance £10,622.22.",,10622.22,,,"03 French walks, East Janice, E05 3RJ",tross@example.net,CUST00043,Miss Kimberley Robinson,(0191) 496 0369,,,STMT00371,eStatement,,,,,,,,david.okafor@securebankplc.com,RM005,David Okafor,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00371.pdf,36-63-59,2025-01-10
99118384,Savings,BR001,London City,,"Monthly Savings account statement. Closing balance £35,466.56.",,35466.56,,,"73 Samantha forges, Millerton, LS9 6LT",martyn46@example.org,CUST00024,Mr Ronald Singh,+44(0)115 4960476,,,STMT00372,eStatement,,,,,,,,patrick.devereux@securebankplc.com,RM015,Patrick Devereux,s3://banking-docs-poc-qahftr/estatements/2024/08/STMT00372.pdf,54-18-41,2024-08-27
24896383,Business Current,BR008,Glasgow,,"Monthly Business Current account statement. Closing balance £48,957.20.",,48957.2,,,"2 Carter lane, Allenland, FY2M 9AU",dorothymurray@example.org,CUST00013,Ms Dorothy Burns,+44141 496 0933,,,STMT00373,eStatement,,,,,,,,fatima.hassan@securebankplc.com,RM018,Fatima Hassan,s3://banking-docs-poc-qahftr/estatements/2025/10/STMT00373.pdf,61-95-93,2025-10-17
36763201,Premier,BR007,Cardiff,,"Monthly Premier account statement. Closing balance £12,326.61.",,12326.61,,,"7 Wood trail, Guymouth, G4 3UA",barry51@example.com,CUST00039,Terence Smith,+441414960870,,,STMT00374,eStatement,,,,,,,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/estatements/2025/01/STMT00374.pdf,38-32-99,2025-01-10
73375433,Current,BR007,Cardiff,,"Monthly Current account statement. Closing balance £44,278.89.",,44278.89,,,"Studio 2, Leah loop, Johnsonport, G7T 2YS",brenda28@example.com,CUST00031,Kathryn Shah,+44(0)117 496 0843,,,STMT00375,eStatement,,,,,,,,sophie.chen@securebankplc.com,RM002,Sophie Chen,s3://banking-docs-poc-qahftr/estatements/2025/07/STMT00375.pdf,94-34-61,2025-07-13
93252880,ISA,BR005,Leeds,,"Monthly ISA account statement. Closing balance £30,309.65.",,30309.65,,,"5 Gough mountain, South Katherine, B6D 7NW",morgankimberley@example.net,CUST00011,Anthony Potter-Barber,+44(0)118 4960018,,,STMT00376,eStatement,,,,,,,,robert.blackwood@securebankplc.com,RM017,Robert Blackwood,s3://banking-docs-poc-qahftr/estatements/2025/12/STMT00376.pdf,51-72-12,2025-12-25
57885685,Business Current,BR005,Leeds,,"Monthly Business Current account statement. Closing balance £21,609.92.",,21609.92,,,"Flat 84, Hughes green, Lake Matthew, W7D 3DG",uford@example.com,CUST00056,Marcus Walker,+44(0)29 2018730,,,STMT00377,eStatement,,,,,,,,george.whitfield@securebankplc.com,RM019,George Whitfield,s3://banking-docs-poc-qahftr/estatements/2025/09/STMT00377.pdf,99-68-44,2025-09-20
